DateIn,Site,Ticket,Operator,CustNum,Customer,Reference,Vehicle,Rolloff,TransType,Amount
2025-06-27,44,1030561,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 167,,CHG  SALE,126.40
2025-06-27,44,1030582,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 105,,CHG  SALE,190.10
2025-06-27,44,1030673,WIZARD,96,SOUTHERN SANITATION SERVICE,,LS-4 253,,CHG  SALE,134.80
2025-06-27,44,1030682,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 117,,CHG  SALE,82.70
2025-06-27,44,1030685,WIZARD,96,SOUTHERN SANITATION SERVICE,,LS-4 299,,CHG  SALE,102.30
2025-06-27,44,1030688,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 376,,CHG  SALE,69.20
2025-06-27,44,1030696,ROSIE,96,SOUTHERN SANITATION SERVICE,WALMART,#85,,CHG  SALE,540.30
2025-06-27,44,1030707,WIZARD,96,SOUTHERN SANITATION SERVICE,,LS-4 42,,CHG  SALE,26.90
2025-06-27,44,1030766,ROSIE,96,SOUTHERN SANITATION SERVICE,,#94 358,,CHG  SALE,142.70
2025-06-27,44,1030771,ROSIE,96,SOUTHERN SANITATION SERVICE,,LS-4,,CHG  SALE,38.10
2025-06-27,44,1030790,WIZARD,96,SOUTHERN SANITATION SERVICE,,LS-4 200,,CHG  SALE,42.70
2025-06-27,44,1030801,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 50,,CHG  SALE,86.40
2025-06-27,44,1030818,ROSIE,96,SOUTHERN SANITATION SERVICE,DOCTORS,#85,,CHG  SALE,202.70
2025-06-27,44,1030827,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 53,,CHG  SALE,333.40
2025-06-27,44,1030857,ROSIE,96,SOUTHERN SANITATION SERVICE,HEB,LS-4,,CHG  SALE,103.70
2025-06-27,44,1030859,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 4,,CHG  SALE,126.90
2025-06-27,44,1030869,SANDY,96,SOUTHERN SANITATION SERVICE,,#79 380,,CHG  SALE,510.10
2025-06-27,44,1030876,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 182,,CHG  SALE,517.00
2025-06-28,44,1030877,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 295,,CHG  SALE,50.20
2025-06-28,44,1030887,WIZARD,96,SOUTHERN SANITATION SERVICE,,LS-3 323,,CHG  SALE,142.20
2025-06-28,44,1030967,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 371,,CHG  SALE,51.10
2025-06-28,44,1030990,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 227,,CHG  SALE,75.30
2025-06-28,44,1030999,WIZARD,96,SOUTHERN SANITATION SERVICE,,#85 353,,CHG  SALE,31.60
2025-06-28,44,1031009,WIZARD,96,SOUTHERN SANITATION SERVICE,,LS-4 175,,CHG  SALE,452.40
2025-06-28,44,1031016,WIZARD,96,SOUTHERN SANITATION SERVICE,,LS-4 104,,CHG  SALE,44.10
2025-06-28,44,1031102,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 371,,CHG  SALE,324.50
2025-06-28,44,1031145,JENNIFER,96,SOUTHERN SANITATION SERVICE,,#85 297,,CHG  SALE,6.00
2025-06-28,44,1031179,WIZARD,96,SOUTHERN SANITATION SERVICE,,LS-4 3,,CHG  SALE,5.50
2025-06-28,44,1031231,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 30,,CHG  SALE,96.70
2025-06-28,44,1031281,WIZARD,96,SOUTHERN SANITATION SERVICE,,LS-4 42,,CHG  SALE,44.60
2025-06-28,44,1031299,WIZARD,96,SOUTHERN SANITATION SERVICE,,#85 241,,CHG  SALE,5.50
2025-06-28,44,1031302,WIZARD,96,SOUTHERN SANITATION SERVICE,,#0216 0393,,CHG  SALE,46.50
2025-06-28,44,1031343,WIZARD,96,SOUTHERN SANITATION SERVICE,,LS-4 263,,CHG  SALE,66.00
2025-06-28,44,1031349,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 315,,CHG  SALE,377.10
2025-06-28,44,1031403,JENNIFER,96,SOUTHERN SANITATION SERVICE,TARGET,#79,,CHG  SALE,330.10
2025-06-28,44,1031501,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 356,,CHG  SALE,110.20
2025-06-30,44,1031539,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 59,,CHG  SALE,54.80
2025-06-30,44,1031551,ROSIE,96,SOUTHERN SANITATION SERVICE,,#94,,CHG  SALE,71.60
2025-06-30,44,1031578,SANDY,98,S.S.S. MINI ROLL-OFF,,#79 016,,CHG  SALE,21.80
2025-06-30,44,1031615,WIZARD,96,SOUTHERN SANITATION SERVICE,,LS-4 9,,CHG  SALE,65.50
2025-06-30,44,1031648,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 91,,CHG  SALE,124.60
2025-06-30,44,1031659,WIZARD,96,SOUTHERN SANITATION SERVICE,,LS-4 111,,CHG  SALE,131.60
2025-06-30,44,1031672,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 191,,CHG  SALE,64.60
2025-06-30,44,1031710,WIZARD,96,SOUTHERN SANITATION SERVICE,,#85 291,,CHG  SALE,74.40
2025-06-30,44,1031716,SANDY,96,SOUTHERN SANITATION SERVICE,,LS-4 7,,CHG  SALE,216.60
2025-06-30,44,1031752,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 306,,CHG  SALE,152.00
2025-06-30,44,1031773,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 120,,CHG  SALE,151.50
2025-06-30,44,1031780,WIZARD,96,SOUTHERN SANITATION SERVICE,,LS-4 166,,CHG  SALE,979.20
2025-06-30,44,1031784,SANDY,96,SOUTHERN SANITATION SERVICE,HEB,#85,,CHG  SALE,10.70
2025-06-30,44,1031787,WIZARD,96,SOUTHERN SANITATION SERVICE,,LS-4 112,,CHG  SALE,75.80
2025-06-30,44,1031844,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 70,,CHG  SALE,69.70
2025-06-30,44,1031874,WIZARD,96,SOUTHERN SANITATION SERVICE,,LS-4 190,,CHG  SALE,40.40
2025-06-30,44,1031884,SANDY,96,SOUTHERN SANITATION SERVICE,LA POSADA,#85,,CHG  SALE,24.60
2025-06-30,44,1031922,WIZARD,96,SOUTHERN SANITATION SERVICE,,LS-4 94,,CHG  SALE,29.30
2025-06-30,44,1031924,SANDY,96,SOUTHERN SANITATION SERVICE,,#79,,CHG  SALE,118.50
2025-06-30,44,1031925,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 350,,CHG  SALE,60.90
2025-06-30,44,1031940,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 114,,CHG  SALE,7.90
2025-06-30,44,1031953,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 294,,CHG  SALE,262.70
2025-06-30,44,1031960,WIZARD,96,SOUTHERN SANITATION SERVICE,,#85 122,,CHG  SALE,165.50
2025-06-30,44,1031963,WIZARD,96,SOUTHERN SANITATION SERVICE,,LS-4 123,,CHG  SALE,86.00
