DateIn,Site,Ticket,Operator,CustNum,Customer,Reference,Vehicle,Rolloff,TransType,Amount
9/16/2025,44,1067660,WIZARD,96,SOUTHERN SANITATION,,#380,COMMERCIAL,CHG SALE,1279.5
9/16/2025,44,1067773,WIZARD,96,SOUTHERN SANITATION,DOCTORS,#381,COMMERCIAL,CHG SALE,134.8
9/16/2025,44,1067901,WIZARD,96,SOUTHERN SANITATION,EXPEDITORS,#382,COMMERCIAL,CHG SALE,98.1
9/16/2025,44,1067433,WIZARD,96,SOUTHERN SANITATION,,#383,COMMERCIAL,CHG SALE,90.2
9/16/2025,44,1067437,WIZARD,96,SOUTHERN SANITATION,,#384,COMMERCIAL,CHG SALE,152
9/16/2025,44,1067471,WIZARD,96,SOUTHERN SANITATION,,#385,COMMERCIAL,CHG SALE,324.1
9/16/2025,44,1067507,WIZARD,96,SOUTHERN SANITATION,,#386,COMMERCIAL,CHG SALE,101.3
9/16/2025,44,1067549,WIZARD,96,SOUTHERN SANITATION,,#387,COMMERCIAL,CHG SALE,376.1
9/16/2025,44,1067562,WIZARD,96,SOUTHERN SANITATION,,#388,COMMERCIAL,CHG SALE,268.3
9/16/2025,44,1067600,WIZARD,96,SOUTHERN SANITATION,,#389,COMMERCIAL,CHG SALE,382.2
9/16/2025,44,1067649,WIZARD,96,SOUTHERN SANITATION,,#390,COMMERCIAL,CHG SALE,78.1
9/16/2025,44,1067650,WIZARD,96,SOUTHERN SANITATION,,#391,COMMERCIAL,CHG SALE,107.8
9/16/2025,44,1067710,WIZARD,96,SOUTHERN SANITATION,,#392,COMMERCIAL,CHG SALE,28.8
9/16/2025,44,1067714,WIZARD,96,SOUTHERN SANITATION,,#393,COMMERCIAL,CHG SALE,57.6
9/16/2025,44,1067721,WIZARD,96,SOUTHERN SANITATION,,#394,COMMERCIAL,CHG SALE,84.1
9/16/2025,44,1067737,WIZARD,96,SOUTHERN SANITATION,,#395,COMMERCIAL,CHG SALE,19.5
9/16/2025,44,1067825,WIZARD,96,SOUTHERN SANITATION,,#396,COMMERCIAL,CHG SALE,67.8
9/16/2025,44,1067846,WIZARD,96,SOUTHERN SANITATION,,#397,COMMERCIAL,CHG SALE,72.5
9/16/2025,44,1067915,WIZARD,96,SOUTHERN SANITATION,,#398,COMMERCIAL,CHG SALE,65.1
9/16/2025,44,1067940,WIZARD,96,SOUTHERN SANITATION,,#399,COMMERCIAL,CHG SALE,35.8
9/16/2025,44,1067953,WIZARD,96,SOUTHERN SANITATION,,#400,COMMERCIAL,CHG SALE,82.7
9/16/2025,44,1067956,WIZARD,96,SOUTHERN SANITATION,,#401,COMMERCIAL,CHG SALE,52
9/16/2025,44,1067957,WIZARD,96,SOUTHERN SANITATION,,#402,COMMERCIAL,CHG SALE,91.6
9/17/2025,44,1068094,WIZARD,96,SOUTHERN SANITATION,,#403,COMMERCIAL,CHG SALE,53.4
9/17/2025,44,1068206,WIZARD,96,SOUTHERN SANITATION,PILOT,#404,COMMERCIAL,CHG SALE,443.1
9/17/2025,44,1068226,WIZARD,96,SOUTHERN SANITATION,,#405,COMMERCIAL,CHG SALE,2184.4
9/17/2025,44,1068310,WIZARD,96,SOUTHERN SANITATION,HEB,#406,,CHG SALE,404.5
9/17/2025,44,1068347,WIZARD,96,SOUTHERN SANITATION,,#407,COMMERCIAL,CHG SALE,1093.3
9/17/2025,44,1068423,WIZARD,96,SOUTHERN SANITATION,WALMART,#408,COMMERCIAL,CHG SALE,176.2
9/17/2025,44,1067967,WIZARD,96,SOUTHERN SANITATION,,#409,COMMERCIAL,CHG SALE,59
9/17/2025,44,1067986,WIZARD,96,SOUTHERN SANITATION,,#410,COMMERCIAL,CHG SALE,34.4
9/17/2025,44,1067988,WIZARD,96,SOUTHERN SANITATION,,#411,COMMERCIAL,CHG SALE,87.8
9/17/2025,44,1067999,WIZARD,96,SOUTHERN SANITATION,,#412,COMMERCIAL,CHG SALE,15.3
9/17/2025,44,1068026,WIZARD,96,SOUTHERN SANITATION,,#413,COMMERCIAL,CHG SALE,63.2
9/17/2025,44,1068030,WIZARD,96,SOUTHERN SANITATION,,#414,COMMERCIAL,CHG SALE,132.5
9/17/2025,44,1068051,WIZARD,96,SOUTHERN SANITATION,,#415,COMMERCIAL,CHG SALE,61.3
9/17/2025,44,1068056,WIZARD,96,SOUTHERN SANITATION,,#416,COMMERCIAL,CHG SALE,18.1
9/17/2025,44,1068082,WIZARD,96,SOUTHERN SANITATION,,#417,COMMERCIAL,CHG SALE,50.6
9/17/2025,44,1068123,WIZARD,96,SOUTHERN SANITATION,,#418,COMMERCIAL,CHG SALE,101.8
9/17/2025,44,1068163,WIZARD,96,SOUTHERN SANITATION,,#419,COMMERCIAL,CHG SALE,66.9
9/17/2025,44,1068191,WIZARD,96,SOUTHERN SANITATION,,#420,COMMERCIAL,CHG SALE,70.6
9/17/2025,44,1068197,WIZARD,96,SOUTHERN SANITATION,,#421,COMMERCIAL,CHG SALE,132.9
9/17/2025,44,1068221,WIZARD,96,SOUTHERN SANITATION,,#422,COMMERCIAL,CHG SALE,20.9
9/17/2025,44,1068281,WIZARD,96,SOUTHERN SANITATION,,#423,COMMERCIAL,CHG SALE,46.5
9/17/2025,44,1068317,WIZARD,96,SOUTHERN SANITATION,,#424,COMMERCIAL,CHG SALE,38.1
9/17/2025,44,1068378,WIZARD,96,SOUTHERN SANITATION,,#425,COMMERCIAL,CHG SALE,39.5
9/17/2025,44,1068386,WIZARD,96,SOUTHERN SANITATION,,#426,COMMERCIAL,CHG SALE,8.3
9/17/2025,44,1068390,WIZARD,96,SOUTHERN SANITATION,,#427,COMMERCIAL,CHG SALE,46.5
9/17/2025,44,1068403,WIZARD,96,SOUTHERN SANITATION,,#428,COMMERCIAL,CHG SALE,62.7
9/17/2025,44,1068433,WIZARD,96,SOUTHERN SANITATION,,#429,COMMERCIAL,CHG SALE,26.5
9/17/2025,44,1068451,WIZARD,96,SOUTHERN SANITATION,,#430,COMMERCIAL,CHG SALE,33.9
9/18/2025,44,1068498,WIZARD,96,SOUTHERN SANITATION,,#431,COMMERCIAL,CHG SALE,72
9/18/2025,44,1068585,WIZARD,96,SOUTHERN SANITATION,,#432,COMMERCIAL,CHG SALE,2662.9
9/18/2025,44,1068701,WIZARD,96,SOUTHERN SANITATION,,#433,COMMERCIAL,CHG SALE,40.4
9/18/2025,44,1068710,WIZARD,96,SOUTHERN SANITATION,HEB,#434,COMMERCIAL,CHG SALE,406.4
9/18/2025,44,1068765,WIZARD,96,SOUTHERN SANITATION,HEB,#435,COMMERCIAL,CHG SALE,60.4
9/18/2025,44,1068804,WIZARD,96,SOUTHERN SANITATION,,#436,COMMERCIAL,CHG SALE,23.7
9/18/2025,44,1068806,WIZARD,96,SOUTHERN SANITATION,CVS,#437,RECYCLE,CHG SALE,0
9/18/2025,44,1068813,WIZARD,96,SOUTHERN SANITATION,,#438,COMMERCIAL,CHG SALE,66.5
9/18/2025,44,1068857,WIZARD,96,SOUTHERN SANITATION,HEB,#439,COMMERCIAL,CHG SALE,457.1
9/18/2025,44,1068472,WIZARD,96,SOUTHERN SANITATION,,#440,COMMERCIAL,CHG SALE,248.3
9/18/2025,44,1068474,WIZARD,96,SOUTHERN SANITATION,,#441,COMMERCIAL,CHG SALE,79
9/18/2025,44,1068482,WIZARD,96,SOUTHERN SANITATION,,#442,COMMERCIAL,CHG SALE,38.6
9/18/2025,44,1068524,WIZARD,96,SOUTHERN SANITATION,,#443,COMMERCIAL,CHG SALE,35.3
9/18/2025,44,1068561,WIZARD,96,SOUTHERN SANITATION,,#444,COMMERCIAL,CHG SALE,93.4
9/18/2025,44,1068564,WIZARD,96,SOUTHERN SANITATION,,#445,COMMERCIAL,CHG SALE,151.5
9/18/2025,44,1068599,WIZARD,96,SOUTHERN SANITATION,,#446,COMMERCIAL,CHG SALE,7.9
9/18/2025,44,1068639,WIZARD,96,SOUTHERN SANITATION,,#447,COMMERCIAL,CHG SALE,51.1
9/18/2025,44,1068675,WIZARD,96,SOUTHERN SANITATION,,#448,COMMERCIAL,CHG SALE,64.6
9/18/2025,44,1068683,WIZARD,96,SOUTHERN SANITATION,,#449,COMMERCIAL,CHG SALE,80.9
9/18/2025,44,1068733,WIZARD,96,SOUTHERN SANITATION,,#450,COMMERCIAL,CHG SALE,69.7
9/18/2025,44,1068746,WIZARD,96,SOUTHERN SANITATION,,#451,COMMERCIAL,CHG SALE,65.5
9/18/2025,44,1068793,WIZARD,96,SOUTHERN SANITATION,,#452,COMMERCIAL,CHG SALE,58.5
9/18/2025,44,1068819,WIZARD,96,SOUTHERN SANITATION,,#453,COMMERCIAL,CHG SALE,40.9
9/18/2025,44,1068870,WIZARD,96,SOUTHERN SANITATION,,#454,COMMERCIAL,CHG SALE,33.4
9/18/2025,44,1068885,WIZARD,96,SOUTHERN SANITATION,,#455,COMMERCIAL,CHG SALE,96.7
9/19/2025,44,1069043,WIZARD,96,SOUTHERN SANITATION,WALMART,#456,COMMERCIAL,CHG SALE,79.5
9/19/2025,44,1069068,WIZARD,96,SOUTHERN SANITATION,,#457,COMMERCIAL,CHG SALE,87.8
9/19/2025,44,1069102,WIZARD,96,SOUTHERN SANITATION,,#458,COMMERCIAL,CHG SALE,225.5
9/19/2025,44,1069153,WIZARD,96,SOUTHERN SANITATION,DOCTORS,#459,COMMERCIAL,CHG SALE,206
9/19/2025,44,1069186,WIZARD,96,SOUTHERN SANITATION,,#460,COMMERCIAL,CHG SALE,23.7
9/19/2025,44,1069207,WIZARD,96,SOUTHERN SANITATION,,#461,COMMERCIAL,CHG SALE,1682.2
9/19/2025,44,1068913,WIZARD,96,SOUTHERN SANITATION,,#462,MIXED WASTE,CHG SALE,56.7
9/19/2025,44,1068919,WIZARD,96,SOUTHERN SANITATION,,#463,COMMERCIAL,CHG SALE,160.8
9/19/2025,44,1068920,WIZARD,96,SOUTHERN SANITATION,,#464,COMMERCIAL,CHG SALE,197.1
9/19/2025,44,1069004,WIZARD,96,SOUTHERN SANITATION,,#465,COMMERCIAL,CHG SALE,84.1
9/19/2025,44,1069024,WIZARD,96,SOUTHERN SANITATION,,#466,COMMERCIAL,CHG SALE,25.1
9/19/2025,44,1069086,WIZARD,96,SOUTHERN SANITATION,,#467,COMMERCIAL,CHG SALE,64.1
9/19/2025,44,1069125,WIZARD,96,SOUTHERN SANITATION,COMMERCIAL,#468,,CHG SALE,85.1
9/19/2025,44,1069139,WIZARD,96,SOUTHERN SANITATION,,#469,COMMERCIAL,CHG SALE,66.5
9/19/2025,44,1069141,WIZARD,96,SOUTHERN SANITATION,,#470,COMMERCIAL,CHG SALE,245.5
9/19/2025,44,1069145,WIZARD,96,SOUTHERN SANITATION,,#471,COMMERCIAL,CHG SALE,82.7
9/19/2025,44,1069163,WIZARD,96,SOUTHERN SANITATION,,#472,COMMERCIAL,CHG SALE,88.3
9/19/2025,44,1069164,WIZARD,96,SOUTHERN SANITATION,,#473,COMMERCIAL,CHG SALE,65.1
9/19/2025,44,1069168,WIZARD,96,SOUTHERN SANITATION,,#474,COMMERCIAL,CHG SALE,84.6
9/19/2025,44,1069175,WIZARD,96,SOUTHERN SANITATION,,#475,COMMERCIAL,CHG SALE,24.6
9/19/2025,44,1069185,WIZARD,96,SOUTHERN SANITATION,,#476,COMMERCIAL,CHG SALE,508.2
9/19/2025,44,1069191,WIZARD,96,SOUTHERN SANITATION,,#477,COMMERCIAL,CHG SALE,71.6
9/20/2025,44,1069214,WIZARD,96,SOUTHERN SANITATION,DOCTORS,#478,COMMERCIAL,CHG SALE,46.9
9/20/2025,44,1069375,WIZARD,96,SOUTHERN SANITATION,,#479,COMMERCIAL,CHG SALE,448.7
9/20/2025,44,1069491,WIZARD,96,SOUTHERN SANITATION,ROSS,#480,COMMERCIAL,CHG SALE,283.6
9/20/2025,44,1069686,WIZARD,96,SOUTHERN SANITATION,,#481,COMMERCIAL,CHG SALE,378
9/20/2025,44,1069228,WIZARD,96,SOUTHERN SANITATION,,#482,COMMERCIAL,CHG SALE,96.2
9/20/2025,44,1069251,WIZARD,96,SOUTHERN SANITATION,,#483,COMMERCIAL,CHG SALE,66.5
9/20/2025,44,1069292,WIZARD,96,SOUTHERN SANITATION,,#484,COMMERCIAL,CHG SALE,45.1
9/20/2025,44,1069534,WIZARD,96,SOUTHERN SANITATION,,#485,COMMERCIAL,CHG SALE,23.7
9/20/2025,44,1069601,WIZARD,96,SOUTHERN SANITATION,,#486,COMMERCIAL,CHG SALE,38.1
9/22/2025,44,1069898,WIZARD,96,SOUTHERN SANITATION,,#487,COMMERCIAL,CHG SALE,101.8
9/22/2025,44,1069946,WIZARD,96,SOUTHERN SANITATION,,#488,COMMERCIAL,CHG SALE,66
9/22/2025,44,1069980,WIZARD,96,SOUTHERN SANITATION,SAMS,#489,COMMERCIAL,CHG SALE,757.4
9/22/2025,44,1070162,WIZARD,96,SOUTHERN SANITATION,HEB,#490,COMMERCIAL,CHG SALE,372.4
9/22/2025,44,1069709,WIZARD,96,SOUTHERN SANITATION,,#491,COMMERCIAL,CHG SALE,60.4
9/22/2025,44,1069712,WIZARD,96,SOUTHERN SANITATION,,#492,COMMERCIAL,CHG SALE,293.4
9/22/2025,44,1069714,WIZARD,96,SOUTHERN SANITATION,,#493,COMMERCIAL,CHG SALE,27.4
9/22/2025,44,1069734,WIZARD,96,SOUTHERN SANITATION,,#494,COMMERCIAL,CHG SALE,69.7
9/22/2025,44,1069777,WIZARD,96,SOUTHERN SANITATION,,#495,COMMERCIAL,CHG SALE,235.2
9/22/2025,44,1069797,WIZARD,96,SOUTHERN SANITATION,,#496,COMMERCIAL,CHG SALE,43.7
9/22/2025,44,1069822,WIZARD,96,SOUTHERN SANITATION,,#497,COMMERCIAL,CHG SALE,87.4
9/22/2025,44,1069843,WIZARD,96,SOUTHERN SANITATION,,#498,COMMERCIAL,CHG SALE,238.5
9/22/2025,44,1069920,WIZARD,96,SOUTHERN SANITATION,,#499,COMMERCIAL,CHG SALE,52.5
9/22/2025,44,1069956,WIZARD,96,SOUTHERN SANITATION,,#500,COMMERCIAL,CHG SALE,24.6
9/22/2025,44,1070010,WIZARD,96,SOUTHERN SANITATION,,#501,COMMERCIAL,CHG SALE,204.1
9/22/2025,44,1070070,WIZARD,96,SOUTHERN SANITATION,,#502,COMMERCIAL,CHG SALE,57.2
9/22/2025,44,1070110,WIZARD,96,SOUTHERN SANITATION,,#503,COMMERCIAL,CHG SALE,58.1
9/22/2025,44,1070116,WIZARD,96,SOUTHERN SANITATION,,#504,COMMERCIAL,CHG SALE,31.6
9/22/2025,44,1070218,WIZARD,96,SOUTHERN SANITATION,,#505,COMMERCIAL,CHG SALE,1.4
9/22/2025,44,1070226,WIZARD,96,SOUTHERN SANITATION,,#506,COMMERCIAL,CHG SALE,97.6
9/22/2025,44,1070232,WIZARD,96,SOUTHERN SANITATION,,#507,COMMERCIAL,CHG SALE,47.4
9/22/2025,44,1070238,WIZARD,96,SOUTHERN SANITATION,,#508,COMMERCIAL,CHG SALE,78.5
9/22/2025,44,1070286,WIZARD,96,SOUTHERN SANITATION,,#509,COMMERCIAL,CHG SALE,50.6
9/22/2025,44,1070313,WIZARD,96,SOUTHERN SANITATION,,#510,COMMERCIAL,CHG SALE,37.2
9/22/2025,44,1070335,WIZARD,96,SOUTHERN SANITATION,,#511,COMMERCIAL,CHG SALE,33.9
9/22/2025,44,1070338,WIZARD,96,SOUTHERN SANITATION,,#512,COMMERCIAL,CHG SALE,323.1
9/22/2025,44,1070352,WIZARD,96,SOUTHERN SANITATION,,#513,COMMERCIAL,CHG SALE,104.6
9/22/2025,44,1070354,WIZARD,96,SOUTHERN SANITATION,,#514,COMMERCIAL,CHG SALE,64.1
9/23/2025,44,1070373,WIZARD,96,SOUTHERN SANITATION,CINEMARK,#515,COMMERCIAL,CHG SALE,757.9
9/23/2025,44,1070448,WIZARD,96,SOUTHERN SANITATION,DOCTORS,#516,COMMERCIAL,CHG SALE,140.4
9/23/2025,44,1070454,WIZARD,96,SOUTHERN SANITATION,LOVES,#517,COMMERCIAL,CHG SALE,276.2
9/23/2025,44,1070519,WIZARD,96,SOUTHERN SANITATION,WALMART,#518,COMMERCIAL,CHG SALE,349.6
9/23/2025,44,1070604,WIZARD,96,SOUTHERN SANITATION,FOOD COURT,#519,COMMERCIAL,CHG SALE,690.9
9/23/2025,44,1070712,WIZARD,96,SOUTHERN SANITATION,UNITEC,#520,COMMERCIAL,CHG SALE,9.7
9/23/2025,44,1070883,WIZARD,96,SOUTHERN SANITATION,,#521,COMMERCIAL,CHG SALE,25.1
9/23/2025,44,1070436,WIZARD,96,SOUTHERN SANITATION,,#522,COMMERCIAL,CHG SALE,63.2
9/23/2025,44,1070473,WIZARD,96,SOUTHERN SANITATION,,#523,COMMERCIAL,CHG SALE,88.3
9/23/2025,44,1070582,WIZARD,96,SOUTHERN SANITATION,,#524,COMMERCIAL,CHG SALE,31.1
9/23/2025,44,1070591,WIZARD,96,SOUTHERN SANITATION,,#525,COMMERCIAL,CHG SALE,42.3
9/23/2025,44,1070612,WIZARD,96,SOUTHERN SANITATION,,#526,COMMERCIAL,CHG SALE,72
9/23/2025,44,1070749,WIZARD,96,SOUTHERN SANITATION,,#527,COMMERCIAL,CHG SALE,50.6
9/23/2025,44,1070773,WIZARD,96,SOUTHERN SANITATION,,#528,COMMERCIAL,CHG SALE,69.2
9/23/2025,44,1070782,WIZARD,96,SOUTHERN SANITATION,,#529,COMMERCIAL,CHG SALE,288.3
9/23/2025,44,1070792,WIZARD,96,SOUTHERN SANITATION,,#530,COMMERCIAL,CHG SALE,38.1
9/23/2025,44,1070831,WIZARD,96,SOUTHERN SANITATION,,#531,COMMERCIAL,CHG SALE,55.3
9/23/2025,44,1070880,WIZARD,96,SOUTHERN SANITATION,COMMERCIAL,#532,,CHG SALE,133.9
9/23/2025,44,1070887,WIZARD,96,SOUTHERN SANITATION,COMMERCIAL,#533,,CHG SALE,74.8
9/23/2025,44,1070902,WIZARD,96,SOUTHERN SANITATION,COMMERCIAL,#534,,CHG SALE,179
9/23/2025,44,1070931,WIZARD,96,SOUTHERN SANITATION,COMMERCIAL,#535,,CHG SALE,137.6
9/23/2025,44,1070945,WIZARD,96,SOUTHERN SANITATION,COMMERCIAL,#536,,CHG SALE,6
9/23/2025,44,1070947,WIZARD,96,SOUTHERN SANITATION,COMMERCIAL,#537,,CHG SALE,184.1
9/23/2025,44,1070952,WIZARD,96,SOUTHERN SANITATION,,#538,COMMERCIAL - CITY,CHG SALE,73
9/23/2025,44,1070953,WIZARD,96,SOUTHERN SANITATION,,#539,COMMERCIAL - CITY,CHG SALE,157.6
9/24/2025,44,1070964,WIZARD,96,SOUTHERN SANITATION,HEB,#540,COMMERCIAL - CITY,CHG SALE,353.4
9/24/2025,44,1070991,WIZARD,96,SOUTHERN SANITATION,,#541,COMMERCIAL - CITY,CHG SALE,88.3
9/24/2025,44,1071021,WIZARD,96,SOUTHERN SANITATION,LOWE'S,#542,COMMERCIAL - CITY,CHG SALE,330.1
9/24/2025,44,1071092,WIZARD,96,SOUTHERN SANITATION,WALMART,#543,COMMERCIAL - CITY,CHG SALE,288.7
9/24/2025,44,1071126,WIZARD,96,SOUTHERN SANITATION,FLYING J,#544,COMMERCIAL - CITY,CHG SALE,282.2
9/24/2025,44,1071207,WIZARD,96,SOUTHERN SANITATION,"TIRES-$10.00 ""SMALL""",#545,"TIRES-$10.00 ""SMALL""",CHG SALE,20
9/24/2025,44,1071260,WIZARD,96,SOUTHERN SANITATION,HEB,#546,COMMERCIAL - CITY,CHG SALE,266.4
9/24/2025,44,1071395,WIZARD,96,SOUTHERN SANITATION,,#547,COMMERCIAL - OTHER s,CHG SALE,930.9
9/24/2025,44,1071436,WIZARD,96,SOUTHERN SANITATION,HEB,#548,COMMERCIAL - CITY,CHG SALE,331.5
9/24/2025,44,1071482,WIZARD,96,SOUTHERN SANITATION,TARGET,#549,COMMERCIAL - CITY,CHG SALE,296.6
9/24/2025,44,1071504,WIZARD,96,SOUTHERN SANITATION,"TIRES-$10.00 ""SMALL""",#550,"TIRES-$10.00 ""SMALL""",CHG SALE,30
9/24/2025,44,1071531,WIZARD,96,SOUTHERN SANITATION,FOOD COURT,#553,COMMERCIAL - CITY,CHG SALE,30.2
9/24/2025,44,1070974,WIZARD,96,SOUTHERN SANITATION,,#554,COMMERCIAL - CITY,CHG SALE,39.9
9/24/2025,44,1070981,WIZARD,96,SOUTHERN SANITATION,,#555,COMMERCIAL - CITY,CHG SALE,108.3
9/24/2025,44,1071001,WIZARD,96,SOUTHERN SANITATION,,#556,COMMERCIAL - CITY,CHG SALE,38.1
9/24/2025,44,1071062,WIZARD,96,SOUTHERN SANITATION,,#557,COMMERCIAL - CITY,CHG SALE,62.7
9/24/2025,44,1071070,WIZARD,96,SOUTHERN SANITATION,,#558,COMMERCIAL - CITY,CHG SALE,59
9/24/2025,44,1071107,WIZARD,96,SOUTHERN SANITATION,,#559,COMMERCIAL - CITY,CHG SALE,72.5
9/24/2025,44,1071138,WIZARD,96,SOUTHERN SANITATION,,#560,COMMERCIAL - CITY,CHG SALE,113.9
9/24/2025,44,1071201,WIZARD,96,SOUTHERN SANITATION,,#561,COMMERCIAL - CITY,CHG SALE,253.4
9/24/2025,44,1071203,WIZARD,96,SOUTHERN SANITATION,,#562,COMMERCIAL - CITY,CHG SALE,108.3
9/24/2025,44,1071293,WIZARD,96,SOUTHERN SANITATION,,#563,COMMERCIAL - CITY,CHG SALE,209.2
9/24/2025,44,1071306,WIZARD,96,SOUTHERN SANITATION,COMMERCIAL,#564,,CHG SALE,104.1
9/24/2025,44,1071383,WIZARD,96,SOUTHERN SANITATION,,#565,COMMERCIAL,CHG SALE,174.3
9/24/2025,44,1071388,WIZARD,96,SOUTHERN SANITATION,,#566,COMMERCIAL,CHG SALE,190.1
9/24/2025,44,1071411,WIZARD,96,SOUTHERN SANITATION,COMMERCIAL,#567,,CHG SALE,99
9/24/2025,44,1071473,WIZARD,96,SOUTHERN SANITATION,COMMERCIAL,#568,,CHG SALE,27.4
9/24/2025,44,1071476,WIZARD,96,SOUTHERN SANITATION,,#569,COMMERCIAL,CHG SALE,186.4
9/24/2025,44,1071494,WIZARD,96,SOUTHERN SANITATION,,#570,COMMERCIAL,CHG SALE,381.7
9/24/2025,44,1071498,WIZARD,96,SOUTHERN SANITATION,,#571,COMMERCIAL,CHG SALE,59.9
9/24/2025,44,1071505,WIZARD,96,SOUTHERN SANITATION,,#572,COMMERCIAL,CHG SALE,53
9/25/2025,44,1071535,WIZARD,96,SOUTHERN SANITATION,HOME,#573,RECYCLE,CHG SALE,0
9/25/2025,44,1071545,WIZARD,96,SOUTHERN SANITATION,COMMERCIAL,#574,,CHG SALE,75.8
9/25/2025,44,1071548,WIZARD,96,SOUTHERN SANITATION,,#575,COMMERCIAL,CHG SALE,64.1
9/25/2025,44,1071551,WIZARD,96,SOUTHERN SANITATION,COMMERCIAL,#576,,CHG SALE,217.1
9/25/2025,44,1071585,WIZARD,96,SOUTHERN SANITATION,,#577,COMMERCIAL,CHG SALE,37.6
9/25/2025,44,1071588,WIZARD,96,SOUTHERN SANITATION,,#578,COMMERCIAL,CHG SALE,56.2
9/25/2025,44,1071589,WIZARD,96,SOUTHERN SANITATION,,#579,COMMERCIAL,CHG SALE,189.2
9/25/2025,44,1071591,WIZARD,96,SOUTHERN SANITATION,,#580,COMMERCIAL,CHG SALE,40.4
9/25/2025,44,1071593,WIZARD,96,SOUTHERN SANITATION,"TIRES-$10.00 ""SMALL""",#581,TIRES-$10.00,CHG SALE,40
9/25/2025,44,1071599,WIZARD,96,SOUTHERN SANITATION,,#582,COMMERCIAL,CHG SALE,52
9/25/2025,44,1071608,WIZARD,96,SOUTHERN SANITATION,,#583,COMMERCIAL,CHG SALE,59.9
9/25/2025,44,1071613,WIZARD,96,SOUTHERN SANITATION,,#584,COMMERCIAL,CHG SALE,195.3
9/25/2025,44,1071618,WIZARD,96,SOUTHERN SANITATION,,#585,COMMERCIAL,CHG SALE,79.9
9/25/2025,44,1071655,WIZARD,96,SOUTHERN SANITATION,,#586,COMMERCIAL,CHG SALE,98.1
9/25/2025,44,1071659,WIZARD,96,SOUTHERN SANITATION,,#587,COMMERCIAL,CHG SALE,46
9/25/2025,44,1071662,WIZARD,96,SOUTHERN SANITATION,,#588,COMMERCIAL,CHG SALE,250.6
9/25/2025,44,1071665,WIZARD,96,SOUTHERN SANITATION,,#589,COMMERCIAL,CHG SALE,185
9/25/2025,44,1071666,WIZARD,96,SOUTHERN SANITATION,,#590,COMMERCIAL,CHG SALE,245.5
9/25/2025,44,1071678,WIZARD,96,SOUTHERN SANITATION,,#591,COMMERCIAL,CHG SALE,276.6
9/25/2025,44,1071681,WIZARD,96,SOUTHERN SANITATION,COMMERCIAL,#592,,CHG SALE,139
9/25/2025,44,1071683,WIZARD,96,SOUTHERN SANITATION,COMMERCIAL,#593,,CHG SALE,99
9/25/2025,44,1071684,WIZARD,96,SOUTHERN SANITATION,,#594,COMMERCIAL,CHG SALE,61.3
9/25/2025,44,1071692,WIZARD,96,SOUTHERN SANITATION,"TIRES-$10.00 ""SMALL""",#595,TIRES-$10.00,CHG SALE,10
9/26/2025,44,1071705,WIZARD,96,SOUTHERN SANITATION,,#596,COMMERCIAL,CHG SALE,206
9/26/2025,44,1071708,WIZARD,96,SOUTHERN SANITATION,,#597,COMMERCIAL,CHG SALE,124.1
9/26/2025,44,1071714,WIZARD,96,SOUTHERN SANITATION,,#598,COMMERCIAL,CHG SALE,18.1
9/26/2025,44,1071753,WIZARD,96,SOUTHERN SANITATION,,#599,COMMERCIAL,CHG SALE,53
9/26/2025,44,1071784,WIZARD,96,SOUTHERN SANITATION,OUTLETS,#600,RECYCLE,CHG SALE,0
9/26/2025,44,1071808,WIZARD,96,SOUTHERN SANITATION,,#601,COMMERCIAL,CHG SALE,54.4
9/26/2025,44,1071810,WIZARD,96,SOUTHERN SANITATION,ENCINAL,#602,COMMERCIAL,CHG SALE,2201.8
9/26/2025,44,1071840,WIZARD,96,SOUTHERN SANITATION,LA POSADA,#603,COMMERCIAL,CHG SALE,99.9
9/26/2025,44,1071881,WIZARD,96,SOUTHERN SANITATION,,#604,COMMERCIAL,CHG SALE,84.1
9/26/2025,44,1071910,WIZARD,96,SOUTHERN SANITATION,,#605,COMMERCIAL,CHG SALE,487.7
9/26/2025,44,1071940,WIZARD,96,SOUTHERN SANITATION,HEB,#606,COMMERCIAL,CHG SALE,393.8
9/26/2025,44,1071992,WIZARD,96,SOUTHERN SANITATION,SAMS,#607,COMMERCIAL,CHG SALE,302.2
9/26/2025,44,1071702,WIZARD,96,SOUTHERN SANITATION,,#608,COMMERCIAL,CHG SALE,91.1
9/26/2025,44,1071737,WIZARD,96,SOUTHERN SANITATION,,#609,COMMERCIAL,CHG SALE,73
9/26/2025,44,1071751,WIZARD,96,SOUTHERN SANITATION,,#610,COMMERCIAL,CHG SALE,78.5
9/26/2025,44,1071752,WIZARD,96,SOUTHERN SANITATION,,#611,COMMERCIAL,CHG SALE,140.9
9/26/2025,44,1071799,WIZARD,96,SOUTHERN SANITATION,,#612,COMMERCIAL,CHG SALE,78.1
9/26/2025,44,1071803,WIZARD,96,SOUTHERN SANITATION,,#613,COMMERCIAL,CHG SALE,122.3
9/26/2025,44,1071851,WIZARD,96,SOUTHERN SANITATION,,#614,COMMERCIAL,CHG SALE,68.3
9/26/2025,44,1071856,WIZARD,96,SOUTHERN SANITATION,,#615,COMMERCIAL,CHG SALE,20.4
9/26/2025,44,1071914,WIZARD,96,SOUTHERN SANITATION,,#616,COMMERCIAL,CHG SALE,150.2
