DateIn,Site,Ticket,Operator,CustNum,Customer,Reference,Vehicle,Rolloff,TransType,Amount,Amount Match,Landfill_Amount,Trux_Amount,Difference,Entered Ticket,Material Description
2025-07-18,44,1040243,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 154,,CHG  SALE,44.1,False,$44.10,$44.18,$-0.08,1040243,Trash
2025-07-18,44,1040263,WIZARD,96,SOUTHERN SANITATION SERVICE,,LS-3 39,,CHG  SALE,257.1,False,$257.10,$257.15,$-0.05,1040263,Trash
2025-07-18,44,1040302,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 337,,CHG  SALE,51.1,False,$51.10,$51.15,$-0.05,1040302,Trash
2025-07-18,44,1040326,SANDY,96,SOUTHERN SANITATION SERVICE,DOCTORS,#85,,CHG  SALE,182.2,False,$182.20,$182.28,$-0.08,1040326,Trash
2025-07-18,44,1040341,ROSIE,96,SOUTHERN SANITATION SERVICE,,#94 43,,CHG  SALE,68.3,False,$68.30,$68.36,$-0.06,1040341,Trash
2025-07-18,44,1040372,SANDY,96,SOUTHERN SANITATION SERVICE,OUTLETS,#79,,CHG  SALE,0.0,True,$0.00,$0.00,$0.00,1040372,Cardboard
2025-07-18,44,1040452,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 289,,CHG  SALE,22.3,False,$22.30,$22.32,$-0.02,1040452,Trash
2025-07-18,44,1040479,WIZARD,96,SOUTHERN SANITATION SERVICE,,#85 19,,CHG  SALE,63.2,False,$63.20,$63.24,$-0.04,1040479,Trash
2025-07-18,44,1040533,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 348,,CHG  SALE,216.6,False,$216.60,$216.69,$-0.09,1040533,Trash
2025-07-18,44,1040563,SANDY,96,SOUTHERN SANITATION SERVICE,WALMART,#79,,CHG  SALE,381.3,False,$381.30,$0.00,$381.30,No Match,No Match
2025-07-18,44,1040574,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 379,,CHG  SALE,620.3,False,$620.30,$620.31,$-0.01,1040574,Trash
2025-07-19,44,1040595,SANDY,96,SOUTHERN SANITATION SERVICE,PILOT,#93,,CHG  SALE,506.8,False,$506.80,$506.85,$-0.05,1040595,Trash
2025-07-19,44,1040606,WIZARD,96,SOUTHERN SANITATION SERVICE,,#85 344,,CHG  SALE,27.4,False,$27.40,$27.44,$-0.04,1040606,Trash
2025-07-19,44,1040629,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 10,,CHG  SALE,20.9,False,$20.90,$20.93,$-0.03,1040629,Trash
2025-07-19,44,1040735,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 43,,CHG  SALE,202.2,False,$202.20,$0.00,$202.20,No Match,No Match
2025-07-19,44,1040738,WIZARD,96,SOUTHERN SANITATION SERVICE,,#85 345,,CHG  SALE,15.8,False,$15.80,$0.00,$15.80,No Match,No Match
2025-07-19,44,1040791,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 91,,CHG  SALE,70.6,False,$70.60,$70.68,$-0.08,1040791,Trash
2025-07-19,44,1040793,WIZARD,96,SOUTHERN SANITATION SERVICE,,LS-3 79,,CHG  SALE,43.7,False,$43.70,$43.25,$0.45,1040793,Trash
2025-07-19,44,1040849,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 181,,CHG  SALE,271.1,True,$271.10,$271.10,$0.00,1040849,Trash
2025-07-19,44,1040864,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 374,,CHG  SALE,138.5,False,$138.50,$138.57,$-0.07,1040864,Trash
2025-07-19,44,1040948,WIZARD,96,SOUTHERN SANITATION SERVICE,,#85 4,,CHG  SALE,14.8,False,$14.80,$14.88,$-0.08,1040948,Trash
2025-07-19,44,1041002,ROSIE,96,SOUTHERN SANITATION SERVICE,TARGET,LS-3,,CHG  SALE,315.7,False,$315.70,$315.74,$-0.04,1041002,Trash
2025-07-19,44,1041017,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 357,,CHG  SALE,83.7,True,$83.70,$83.70,$0.00,1041017,Trash
2025-07-19,44,1041022,WIZARD,96,SOUTHERN SANITATION SERVICE,,#79 297,,CHG  SALE,45.1,False,$45.10,$45.11,$-0.01,1041022,Trash
2025-07-19,44,1041024,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 243,,CHG  SALE,13.9,False,$13.90,$13.95,$-0.05,1041024,Trash
2025-07-19,44,1041107,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 227,,CHG  SALE,43.7,False,$43.70,$43.71,$-0.01,1041107,Trash
2025-07-19,44,1041118,ROSIE,96,SOUTHERN SANITATION SERVICE,HEB,#79,,CHG  SALE,252.9,False,$252.90,$252.96,$-0.06,1041118,Trash
2025-07-19,44,1041121,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 54,,CHG  SALE,45.5,False,$45.50,$45.57,$-0.07,1041121,Trash
2025-07-19,44,1041152,ROSIE,96,SOUTHERN SANITATION SERVICE,HEB,LS-3,,CHG  SALE,441.2,False,$441.20,$441.29,$-0.09,1041152,Trash
2025-07-19,44,1041213,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 353,,CHG  SALE,45.1,False,$45.10,$45.11,$-0.01,1041213,Trash
2025-07-19,44,1041232,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 295,,CHG  SALE,106.9,False,$106.90,$106.95,$-0.05,1041232,Trash
2025-07-21,44,1041255,SANDY,96,SOUTHERN SANITATION SERVICE,,#93,,CHG  SALE,59.9,False,$59.90,$59.99,$-0.09,1041255,Trash
2025-07-21,44,1041278,WIZARD,96,SOUTHERN SANITATION SERVICE,,#85 57,,CHG  SALE,59.9,False,$59.90,$55.80,$4.10,1041278,Trash
2025-07-21,44,1041304,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 138,,CHG  SALE,36.7,False,$36.70,$36.74,$-0.04,1041304,Trash
2025-07-21,44,1041319,ROSIE,96,SOUTHERN SANITATION SERVICE,,#79 117,,CHG  SALE,1426.7,False,"$1,426.70","$1,426.74",$-0.04,1041319,Food
2025-07-21,44,1041377,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 203,,CHG  SALE,31.6,False,$31.60,$31.62,$-0.02,1041377,Trash
2025-07-21,44,1041399,SANDY,96,SOUTHERN SANITATION SERVICE,WALMART,#79,,CHG  SALE,351.5,False,$351.50,$351.54,$-0.04,1041399,Trash
2025-07-21,44,1041402,SANDY,96,SOUTHERN SANITATION SERVICE,PILOT,#85,,CHG  SALE,223.6,False,$223.60,$223.67,$-0.07,1041402,Trash
2025-07-21,44,1041414,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 355,,CHG  SALE,62.3,False,$62.30,$62.31,$-0.01,1041414,Trash
2025-07-21,44,1041484,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 143,,CHG  SALE,20.9,False,$20.90,$20.93,$-0.03,1041484,Trash
2025-07-21,44,1041538,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 100,,CHG  SALE,191.1,False,$191.10,$191.12,$-0.02,1041538,Trash
2025-07-21,44,1041643,ROSIE,96,SOUTHERN SANITATION SERVICE,SAMS,#85,,CHG  SALE,653.7,False,$653.70,$653.79,$-0.09,1041643,Trash
2025-07-21,44,1041688,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 186,,CHG  SALE,45.1,False,$45.10,$45.11,$-0.01,1041688,Trash
2025-07-21,44,1041733,ROSIE,96,SOUTHERN SANITATION SERVICE,HEB,#93,,CHG  SALE,193.9,False,$193.90,$193.91,$-0.01,1041733,Trash
2025-07-21,44,1041778,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 174,,CHG  SALE,51.1,False,$51.10,$51.15,$-0.05,1041778,Trash
2025-07-21,44,1041781,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 254,,CHG  SALE,22.7,False,$22.70,$0.00,$22.70,No Match,No Match
2025-07-21,44,1041806,WIZARD,96,SOUTHERN SANITATION SERVICE,,#85 159,,CHG  SALE,124.6,False,$124.60,$124.62,$-0.02,1041806,Trash
2025-07-21,44,1041836,WIZARD,96,SOUTHERN SANITATION SERVICE,,#85 17,,CHG  SALE,48.8,False,$48.80,$48.83,$-0.03,1041836,Trash
2025-07-21,44,1041852,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 114,,CHG  SALE,27.4,False,$27.40,$27.44,$-0.04,1041852,Trash
2025-07-21,44,1041866,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 129,,CHG  SALE,82.3,False,$82.30,$82.31,$-0.01,1041866,Trash
2025-07-21,44,1041867,ROSIE,96,SOUTHERN SANITATION SERVICE,LOWES,#79,,CHG  SALE,251.5,False,$251.50,$0.00,$251.50,No Match,No Match
2025-07-22,44,1041890,ROSIE,96,SOUTHERN SANITATION SERVICE,,#85 33,,CHG  SALE,60.4,False,$60.40,$60.45,$-0.05,1041890,Trash
2025-07-22,44,1041914,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 192,,CHG  SALE,118.1,False,$118.10,$118.11,$-0.01,1041914,Trash
2025-07-22,44,1041923,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 214,,CHG  SALE,96.7,False,$96.70,$96.72,$-0.02,1041923,Trash
2025-07-22,44,1041929,SANDY,96,SOUTHERN SANITATION SERVICE,HEB,#93,,CHG  SALE,296.6,False,$296.60,$296.67,$-0.07,1041929,Trash
2025-07-22,44,1041931,WIZARD,96,SOUTHERN SANITATION SERVICE,,#79 180,,CHG  SALE,627.2,False,$627.20,$627.29,$-0.09,1041931,Trash
2025-07-22,44,1041952,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 158,,CHG  SALE,101.3,False,$101.30,$101.37,$-0.07,1041952,Trash
2025-07-22,44,1041957,WIZARD,96,SOUTHERN SANITATION SERVICE,,LS-3 9,,CHG  SALE,132.5,False,$132.50,$132.53,$-0.03,1041957,Trash
2025-07-22,44,1041979,ROSIE,96,SOUTHERN SANITATION SERVICE,HEB,#85,,CHG  SALE,378.5,False,$378.50,$378.51,$-0.01,1041979,Trash
2025-07-22,44,1042030,SANDY,96,SOUTHERN SANITATION SERVICE,,#87 332,,CHG  SALE,63.7,False,$63.70,$0.00,$63.70,No Match,No Match
2025-07-22,44,1042062,SANDY,96,SOUTHERN SANITATION SERVICE,,#93 284,,CHG  SALE,63.2,False,$63.20,$0.00,$63.20,No Match,No Match
2025-07-22,44,1042095,SANDY,96,SOUTHERN SANITATION SERVICE,,#79 366,,CHG  SALE,90.2,False,$90.20,$90.21,$-0.01,1042095,Trash
2025-07-22,44,1042103,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 41,,CHG  SALE,33.9,False,$33.90,$33.95,$-0.05,1042103,Trash
2025-07-22,44,1042120,SANDY,96,SOUTHERN SANITATION SERVICE,DOCTORS,#85,,CHG  SALE,201.3,False,$201.30,$201.35,$-0.05,1042120,Trash
2025-07-22,44,1042137,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 101,,CHG  SALE,89.7,False,$89.70,$89.75,$-0.05,1042137,Trash
2025-07-22,44,1042138,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 322,,CHG  SALE,57.2,True,$57.20,$57.20,$0.00,1042138,Trash
2025-07-22,44,1042159,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 5,,CHG  SALE,39.9,False,$39.90,$39.99,$-0.09,1042159,Trash
2025-07-22,44,1042166,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 19,,CHG  SALE,39.9,False,$39.90,$39.99,$-0.09,1042166,Trash
2025-07-22,44,1042202,SANDY,96,SOUTHERN SANITATION SERVICE,,LS-3 253,,CHG  SALE,201.8,False,$201.80,$201.81,$-0.01,1042202,Trash
2025-07-22,44,1042204,ROSIE,96,SOUTHERN SANITATION SERVICE,,#94 206,,CHG  SALE,13.9,False,$13.90,$13.95,$-0.05,1042204,Trash
2025-07-22,44,1042238,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 137,,CHG  SALE,65.1,True,$65.10,$65.10,$0.00,1042238,Trash
2025-07-22,44,1042265,ROSIE,96,SOUTHERN SANITATION SERVICE,TRAVEL AME,#79,,CHG  SALE,137.6,False,$137.60,$137.64,$-0.04,1042265,Trash
2025-07-22,44,1042312,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 248,,CHG  SALE,404.5,False,$404.50,$0.00,$404.50,No Match,No Match
2025-07-22,44,1042330,WIZARD,96,SOUTHERN SANITATION SERVICE,,#85 127,,CHG  SALE,27.4,False,$27.40,$27.44,$-0.04,1042330,Trash
2025-07-22,44,1042341,WIZARD,96,SOUTHERN SANITATION SERVICE,,LS-3 368,,CHG  SALE,168.8,True,$168.80,$168.80,$0.00,1042341,Trash
2025-07-22,44,1042365,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 144,,CHG  SALE,33.9,False,$33.90,$0.00,$33.90,No Match,No Match
2025-07-22,44,1042385,SANDY,96,SOUTHERN SANITATION SERVICE,,#94 97,,CHG  SALE,75.8,False,$75.80,$0.00,$75.80,No Match,No Match
2025-07-22,44,1042402,SANDY,96,SOUTHERN SANITATION SERVICE,,#93 339,,CHG  SALE,1132.3,True,"$1,132.30","$1,132.30",$0.00,1042402,Food
2025-07-22,44,1042425,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 123,,CHG  SALE,96.2,False,$96.20,$96.26,$-0.06,1042425,Trash
2025-07-22,44,1042435,SANDY,96,SOUTHERN SANITATION SERVICE,,#85 344,,CHG  SALE,1.4,True,$1.40,$1.40,$0.00,1042435,Trash
2025-07-22,44,1042436,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 80,,CHG  SALE,617.5,False,$617.50,$617.52,$-0.02,1042436,Trash
2025-07-22,44,1042446,WIZARD,96,SOUTHERN SANITATION SERVICE,,LS-3 171,,CHG  SALE,191.5,False,$191.50,$191.58,$-0.08,1042446,Trash
2025-07-23,44,1042461,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 370,,CHG  SALE,99.5,False,$99.50,$99.51,$-0.01,1042461,Trash
2025-07-23,44,1042463,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 120,,CHG  SALE,16.7,False,$16.70,$16.74,$-0.04,1042463,Trash
2025-07-23,44,1042485,WIZARD,96,SOUTHERN SANITATION SERVICE,,#79 305,,CHG  SALE,36.2,False,$36.20,$36.27,$-0.07,1042485,Trash
2025-07-23,44,1042489,ROSIE,96,SOUTHERN SANITATION SERVICE,FLYING J,#93,,CHG  SALE,179.0,False,$179.00,$179.03,$-0.03,1042489,Trash
2025-07-23,44,1042509,WIZARD,96,SOUTHERN SANITATION SERVICE,,#85 346,,CHG  SALE,75.8,True,$75.80,$75.80,$0.00,1042509,Trash
2025-07-23,44,1042538,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 109,,CHG  SALE,85.5,False,$85.50,$85.56,$-0.06,1042538,Trash
2025-07-23,44,1042572,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 158,,CHG  SALE,142.7,False,$142.70,$142.76,$-0.06,1042572,Trash
2025-07-23,44,1042575,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 82,,CHG  SALE,10.2,False,$10.20,$10.23,$-0.03,1042575,Trash
2025-07-23,44,1042595,WIZARD,96,SOUTHERN SANITATION SERVICE,,#85 238,,CHG  SALE,126.4,False,$126.40,$126.48,$-0.08,1042595,Trash
2025-07-23,44,1042596,ROSIE,96,SOUTHERN SANITATION SERVICE,15,#79,,CHG  SALE,202.7,False,$202.70,$202.74,$-0.04,1042596,Trash
2025-07-23,44,1042637,ROSIE,96,SOUTHERN SANITATION SERVICE,RIO BRAVO,LS-3,,CHG  SALE,524.0,False,$524.00,$524.06,$-0.06,1042637,Sludge
2025-07-23,44,1042641,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 306,,CHG  SALE,156.2,False,$156.20,$156.24,$-0.04,1042641,Trash
2025-07-23,44,1042672,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 300,,CHG  SALE,99.5,False,$99.50,$99.51,$-0.01,1042672,Trash
2025-07-23,44,1042697,WIZARD,96,SOUTHERN SANITATION SERVICE,,#85 209,,CHG  SALE,86.0,False,$86.00,$86.03,$-0.03,1042697,Trash
2025-07-23,44,1042728,WIZARD,96,SOUTHERN SANITATION SERVICE,,#85 194,,CHG  SALE,87.8,False,$87.80,$87.89,$-0.09,1042728,Trash
2025-07-23,44,1042761,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 153,,CHG  SALE,32.0,False,$32.00,$32.09,$-0.09,1042761,Trash
2025-07-23,44,1042773,WIZARD,96,SOUTHERN SANITATION SERVICE,,#79 184,,CHG  SALE,69.2,False,$69.20,$69.29,$-0.09,1042773,Trash
2025-07-23,44,1042793,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 192,,CHG  SALE,88.8,False,$88.80,$88.82,$-0.02,1042793,Trash
2025-07-23,44,1042839,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 155,,CHG  SALE,94.4,True,$94.40,$94.40,$0.00,1042839,Trash
2025-07-23,44,1042856,WIZARD,96,SOUTHERN SANITATION SERVICE,,LS-3 60,,CHG  SALE,37.2,True,$37.20,$37.20,$0.00,1042856,Trash
2025-07-23,44,1042867,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 7,,CHG  SALE,41.3,False,$41.30,$41.39,$-0.09,1042867,Trash
2025-07-23,44,1042910,WIZARD,96,SOUTHERN SANITATION SERVICE,,#85 17,,CHG  SALE,89.2,False,$89.20,$89.28,$-0.08,1042910,Trash
2025-07-23,44,1042931,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 335,,CHG  SALE,111.6,True,$111.60,$111.60,$0.00,1042931,Trash
2025-07-23,44,1042936,WIZARD,96,SOUTHERN SANITATION SERVICE,,#79 355,,CHG  SALE,33.4,False,$33.40,$33.48,$-0.08,1042936,Trash
2025-07-23,44,1042953,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 360,,CHG  SALE,53.0,False,$53.00,$53.01,$-0.01,1042953,Trash
2025-07-23,44,1042975,ROSIE,96,SOUTHERN SANITATION SERVICE,,#94 107,,CHG  SALE,45.1,False,$45.10,$45.11,$-0.01,1042975,Trash
2025-07-23,44,1043005,WIZARD,96,SOUTHERN SANITATION SERVICE,,#85 308,,CHG  SALE,38.6,True,$38.60,$38.60,$0.00,1043005,Trash
2025-07-23,44,1043009,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 168,,CHG  SALE,77.1,False,$77.10,$77.19,$-0.09,1043009,Trash
2025-07-24,44,1043030,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 254,,CHG  SALE,25.1,False,$25.10,$25.11,$-0.01,1043030,Trash
2025-07-24,44,1043047,ROSIE,96,SOUTHERN SANITATION SERVICE,,#85 17,,CHG  SALE,73.9,False,$73.90,$73.94,$-0.04,1043047,Trash
2025-07-24,44,1043068,ROSIE,96,SOUTHERN SANITATION SERVICE,,#79 53,,CHG  SALE,136.7,False,$136.70,$136.71,$-0.01,1043068,Trash
2025-07-24,44,1043100,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 206,,CHG  SALE,59.0,False,$59.00,$59.06,$-0.06,1043100,Trash
2025-07-24,44,1043153,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 23,,CHG  SALE,82.3,False,$82.30,$82.31,$-0.01,1043153,Trash
2025-07-24,44,1043171,WIZARD,96,SOUTHERN SANITATION SERVICE,,#85 358,,CHG  SALE,93.9,False,$93.90,$93.93,$-0.03,1043171,Trash
2025-07-24,44,1043187,ROSIE,96,SOUTHERN SANITATION SERVICE,,#79 323,,CHG  SALE,1597.7,False,"$1,597.70","$1,597.77",$-0.07,1043187,Food
2025-07-24,44,1043195,ROSIE,96,SOUTHERN SANITATION SERVICE,,#93,,CHG  SALE,288.3,True,$288.30,$288.30,$0.00,1043195,Trash
2025-07-24,44,1043219,ROSIE,96,SOUTHERN SANITATION SERVICE,,#93 248,,CHG  SALE,647.3,False,$647.30,$647.34,$-0.04,1043219,Food
2025-07-24,44,1043228,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 25,,CHG  SALE,73.4,False,$73.40,$72.54,$0.86,1043228,Trash
2025-07-24,44,1043238,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 295,,CHG  SALE,69.2,False,$69.20,$69.29,$-0.09,1043238,Trash
2025-07-24,44,1043285,WIZARD,96,SOUTHERN SANITATION SERVICE,,LS-3 71,,CHG  SALE,74.8,False,$74.80,$0.00,$74.80,No Match,No Match
2025-07-24,44,1043307,WIZARD,96,SOUTHERN SANITATION SERVICE,,#85 160,,CHG  SALE,365.0,False,$365.00,$365.03,$-0.03,1043307,Trash
2025-07-24,44,1043348,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 140,,CHG  SALE,59.9,False,$59.90,$59.99,$-0.09,1043348,Trash
2025-07-24,44,1043387,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 277,,CHG  SALE,233.9,True,$233.90,$233.90,$0.00,1043387,Trash
2025-07-24,44,1043401,WIZARD,96,SOUTHERN SANITATION SERVICE,,LS-3 175,,CHG  SALE,336.2,True,$336.20,$336.20,$0.00,1043401,Trash
2025-07-24,44,1043428,WIZARD,96,SOUTHERN SANITATION SERVICE,,#85 156,,CHG  SALE,273.8,False,$273.80,$273.89,$-0.09,1043428,Trash
2025-07-24,44,1043442,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 177,,CHG  SALE,365.0,False,$365.00,$365.03,$-0.03,1043442,Trash
2025-07-24,44,1043452,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 139,,CHG  SALE,152.0,False,$152.00,$152.06,$-0.06,1043452,Trash
2025-07-24,44,1043473,WIZARD,96,SOUTHERN SANITATION SERVICE,,LS-3 4,,CHG  SALE,80.4,False,$80.40,$0.00,$80.40,No Match,No Match
2025-07-24,44,1043506,ROSIE,96,SOUTHERN SANITATION SERVICE,LOVES,#79,,CHG  SALE,276.2,False,$276.20,$276.21,$-0.01,1043506,Trash
2025-07-24,44,1043514,WIZARD,96,SOUTHERN SANITATION SERVICE,,#85 35,,CHG  SALE,99.9,False,$99.90,$99.98,$-0.08,1043514,Trash
2025-07-24,44,1043544,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 247,,CHG  SALE,28.8,False,$28.80,$28.83,$-0.03,1043544,Trash
2025-07-25,44,1043546,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 174,,CHG  SALE,60.4,False,$60.40,$60.45,$-0.05,1043546,Trash
2025-07-25,44,1043547,WIZARD,96,SOUTHERN SANITATION SERVICE,,#85 123,,CHG  SALE,128.3,False,$128.30,$128.34,$-0.04,1043547,Trash
2025-07-25,44,1043554,SANDY,96,SOUTHERN SANITATION SERVICE,PILOT,LS-3,,CHG  SALE,272.0,False,$272.00,$272.03,$-0.03,1043554,Trash
2025-07-25,44,1043563,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 120,,CHG  SALE,295.7,False,$295.70,$295.74,$-0.04,1043563,Trash
2025-07-25,44,1043570,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 143,,CHG  SALE,71.1,False,$71.10,$71.15,$-0.05,1043570,Trash
2025-07-25,44,1043583,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 91,,CHG  SALE,75.3,False,$75.30,$75.33,$-0.03,1043583,Trash
2025-07-25,44,1043587,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 329,,CHG  SALE,85.5,False,$85.50,$85.56,$-0.06,1043587,Trash
2025-07-25,44,1043588,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 83,,CHG  SALE,90.2,False,$90.20,$90.21,$-0.01,1043588,Trash
2025-07-25,44,1043605,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 337,,CHG  SALE,234.8,False,$234.80,"$10,918.20","$-10,683.40",1043605,Trash
2025-07-25,44,1043666,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 305,,CHG  SALE,17.2,False,$17.20,$17.21,$-0.01,1043666,Trash
2025-07-25,44,1043670,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 163,,CHG  SALE,69.7,False,$69.70,$69.75,$-0.05,1043670,Trash
2025-07-25,44,1043671,WIZARD,96,SOUTHERN SANITATION SERVICE,,#85 344,,CHG  SALE,37.6,False,$37.60,$37.67,$-0.07,1043671,Trash
2025-07-25,44,1043688,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 220,,CHG  SALE,97.6,False,$97.60,$97.65,$-0.05,1043688,Trash
2025-07-25,44,1043714,WIZARD,96,SOUTHERN SANITATION SERVICE,,#79 110,,CHG  SALE,105.5,False,$105.50,$105.56,$-0.06,1043714,Trash
2025-07-25,44,1043743,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 184,,CHG  SALE,28.8,False,$28.80,$28.83,$-0.03,1043743,Trash
2025-07-25,44,1043768,SANDY,96,SOUTHERN SANITATION SERVICE,DOCTORS,#85,,CHG  SALE,199.9,False,$199.90,$199.95,$-0.05,1043768,Trash
2025-07-25,44,1043785,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 235,,CHG  SALE,99.5,False,$99.50,$99.51,$-0.01,1043785,Trash
2025-07-25,44,1043809,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 227,,CHG  SALE,51.6,False,$51.60,$51.62,$-0.02,1043809,Trash
2025-07-25,44,1043845,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 35,,CHG  SALE,115.7,False,$115.70,$115.79,$-0.09,1043845,Trash
2025-07-25,44,1043891,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 115,,CHG  SALE,132.9,False,$132.90,$132.99,$-0.09,1043891,Trash
2025-07-25,44,1043907,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 81,,CHG  SALE,39.5,False,$39.50,$39.53,$-0.03,1043907,Trash
2025-07-25,44,1043948,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 4,,CHG  SALE,74.4,True,$74.40,$74.40,$0.00,1043948,Trash
2025-07-25,44,1043967,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 360,,CHG  SALE,35.3,False,$35.30,$35.34,$-0.04,1043967,Trash
2025-07-25,44,1043972,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 326,,CHG  SALE,58.1,False,$58.10,$58.13,$-0.03,1043972,Trash
2025-07-25,44,1044036,ROSIE,96,SOUTHERN SANITATION SERVICE,HEB,#93,,CHG  SALE,446.4,True,$446.40,$446.40,$0.00,1044036,Trash
2025-07-25,44,1044037,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 294,,CHG  SALE,31.6,False,$31.60,$31.62,$-0.02,1044037,Trash
2025-07-25,44,1044039,WIZARD,96,SOUTHERN SANITATION SERVICE,,#85 289,,CHG  SALE,114.3,False,$114.30,$114.39,$-0.09,1044039,Trash
2025-07-25,44,1044053,SANDY,96,SOUTHERN SANITATION SERVICE,,#85 289,,CHG  SALE,20.0,False,$20.00,$0.00,$20.00,No Match,No Match
2025-07-25,44,1044057,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 56,,CHG  SALE,65.1,True,$65.10,$65.10,$0.00,1044057,Trash
2025-07-25,44,1044060,WIZARD,96,SOUTHERN SANITATION SERVICE,,#79 348,,CHG  SALE,81.8,False,$81.80,$81.84,$-0.04,1044060,Trash
2025-07-26,44,1044106,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 66,,CHG  SALE,22.7,False,$22.70,$22.79,$-0.09,1044106,Trash
2025-07-26,44,1044199,NORMA,96,SOUTHERN SANITATION SERVICE,,#85 127,,CHG  SALE,4.1,False,$4.10,$4.19,$-0.09,1044199,Trash
